------------------------------------------------------------------------------
|      Name|   Arrival|     Burst|     Start|    Finish|   Waiting|TurnAround|
|       509|       566|       477|    126958|    221607|    220564|    221041|
|       556|       569|       100|    127435|     10204|      9535|      9635|
|       503|       572|       302|    127535|     92714|     91840|     92142|
|       539|       572|       178|    127837|     34628|     33878|     34056|
|       568|       572|       312|    128015|    101910|    101026|    101338|
|       527|       576|       238|    128327|     58924|     58110|     58348|
|       542|       577|       281|    128565|     81265|     80407|     80688|
|       507|       578|       422|    128846|    182274|    181274|    181696|
|       558|       578|       425|    129268|    183970|    182967|    183392|
|       565|       578|       266|    129693|     72792|     71948|     72214|
|       546|       580|       442|    129959|    197787|    196765|    197207|
|       494|       581|       302|    130401|     93016|     92133|     92435|
|       544|       581|        49|    130703|      2388|      1758|      1807|
|       575|       583|       180|    130752|     35167|     34404|     34584|
|       525|       584|        28|    130932|       839|       227|       255|
|       510|       585|        25|    130960|       704|        94|       119|
|       502|       586|       143|    130985|     22850|     22121|     22264|
|       587|       586|        54|    131128|      2958|      2318|      2372|
|       491|       588|       302|    131182|     93318|     92428|     92730|
|       498|       591|        91|    131484|      8861|      8179|      8270|
|       557|       592|       234|    131575|     56803|     55977|     56211|
|       554|       593|       281|    131809|     81546|     80672|     80953|
|       553|       595|         4|    132090|       599|         0|         4|
|       506|       597|       306|    132094|     97579|     96676|     96982|
|       569|       598|       377|    132400|    146545|    145570|    145947|
|       532|       600|       323|    132777|    107657|    106734|    107057|
|       534|       601|       234|    133100|     57037|     56202|     56436|
|       518|       607|        67|    133334|      4094|      3420|      3487|
|       533|       607|       412|    133401|    171421|    170402|    170814|
|       578|       607|       222|    133813|     50872|     50043|     50265|
|       526|       608|       320|    134035|    105084|    104156|    104476|
|       548|       609|       420|    134355|    179748|    178719|    179139|
|       566|       610|       376|    134775|    144662|    143676|    144052|
|       545|       611|       355|    135151|    129644|    128678|    129033|
|       547|       611|       309|    135506|    100047|     99127|     99436|
|       599|       611|       417|    135815|    176815|    175787|    176204|
|       593|       612|       172|    136232|     31817|     31033|     31205|
|       528|       613|       446|    136404|    200008|    198949|    199395|
|       536|       615|       162|    136850|     28472|     27695|     27857|
|       591|       615|         3|    137012|       618|         0|         3|
|       537|       616|       466|    137015|    215945|    214863|    215329|
|       564|       617|       191|    137481|     40913|     40105|     40296|
|       531|       621|       157|    137672|     27350|     26572|     26729|
|       549|       621|         8|    137829|       638|         9|        17|
|       560|       621|       166|    137837|     29958|     29171|     29337|
|       584|       622|         7|    138003|       630|         1|         8|
|       529|       625|       438|    138010|    196467|    195404|    195842|
|       540|       626|        27|    138448|       777|       124|       151|
|       572|       627|        19|    138475|       657|        11|        30|
|       579|       627|       236|    138494|     58212|     57349|     57585|
|       561|       630|        22|    138730|       679|        27|        49|
|       576|       632|       499|    138752|    242608|    241477|    241976|
|       550|       634|       432|    139251|    191676|    190610|    191042|
|       627|       635|       413|    139683|    171834|    170786|    171199|
|       597|       636|       419|    140096|    178909|    177854|    178273|
|       630|       636|       171|    140515|     31474|     30667|     30838|
|       586|       637|       289|    140686|     84412|     83486|     83775|
|       610|       637|       274|    140975|     77934|     77023|     77297|
|       617|       637|       126|    141249|     17629|     16866|     16992|
|       551|       638|       132|    141375|     19962|     19192|     19324|
|       588|       638|       176|    141507|     33388|     32574|     32750|
|       615|       638|        34|    141683|      1341|       669|       703|
|       562|       639|       493|    141717|    234674|    233542|    234035|
|       552|       640|       448|    142210|    202692|    201604|    202052|
|       595|       640|       372|    142658|    142047|    141035|    141407|
|       543|       641|       187|    143030|     38643|     37815|     38002|
|       555|       641|       329|    143217|    113534|    112564|    112893|
|       563|       641|       353|    143546|    127871|    126877|    127230|
|       571|       641|        72|    143899|      5342|      4629|      4701|
|       633|       641|       448|    143971|    203140|    202051|    202499|
|       577|       643|        78|    144419|      6234|      5513|      5591|
|       611|       643|        25|    144497|       750|        82|       107|
|       629|       643|        31|    144522|      1180|       506|       537|
|       589|       644|       200|    144553|     43466|     42622|     42822|
|       605|       644|       336|    144753|    118193|    117213|    117549|
|       559|       645|        83|    145089|      7122|      6394|      6477|
|       585|       645|       215|    145172|     48674|     47814|     48029|
|       590|       645|       372|    145387|    142419|    141402|    141774|
|       570|       646|       492|    145759|    234181|    233043|    233535|
|       602|       646|       102|    146251|     10912|     10164|     10266|
|       638|       646|       460|    146353|    212234|    211128|    211588|
|       650|       649|       341|    146813|    120572|    119582|    119923|
|       567|       650|       130|    147154|     18912|     18132|     18262|
|       573|       650|        46|    147284|      2197|      1501|      1547|
|       574|       651|       469|    147330|    217351|    216231|    216700|
|       619|       653|       213|    147799|     48031|     47165|     47378|
|       583|       654|       272|    148012|     76567|     75641|     75913|
|       645|       655|       165|    148284|     28965|     28145|     28310|
|       580|       660|       132|    148449|     20094|     19302|     19434|
|       604|       661|       269|    148581|     74400|     73470|     73739|
|       582|       662|       366|    148850|    136497|    135469|    135835|
|       655|       662|       369|    149216|    137600|    136569|    136938|
|       613|       663|        85|    149585|      7459|      6711|      6796|
|       581|       664|       101|    149670|     10607|      9842|      9943|
|       621|       666|       369|    149771|    137969|    136934|    137303|
|       614|       668|       149|    150140|     24744|     23927|     24076|
|       622|       668|       187|    150289|     38830|     37975|     38162|
|       628|       669|        91|    150476|      8952|      8192|      8283|
|       592|       670|       358|    150567|    131429|    130401|    130759|
|       609|       670|       371|    150925|    140190|    139149|    139520|
|       603|       671|       186|    151296|     38084|     37227|     37413|
|       656|       674|        79|    151482|      6469|      5716|      5795|
|       666|       674|       156|    151561|     26879|     26049|     26205|
|       646|       675|       118|    151717|     14678|     13885|     14003|
|       654|       675|        97|    151835|      9613|      8841|      8938|
|       624|       677|       271|    151932|     75751|     74803|     75074|
|       682|       681|       457|    152203|    209023|    207885|    208342|
|       648|       682|        67|    152660|      4161|      3412|      3479|
|       616|       683|       225|    152727|     52661|     51753|     51978|
|       612|       684|       358|    152952|    131787|    130745|    131103|
|       634|       684|       149|    153310|     24893|     24060|     24209|
|       600|       685|       179|    153459|     34807|     33943|     34122|
|       598|       686|        54|    153638|      3012|      2272|      2326|
|       608|       687|       409|    153692|    168550|    167454|    167863|
|       594|       691|       456|    154101|    208566|    207419|    207875|
|       680|       691|       404|    154557|    164078|    162983|    163387|
|       674|       692|       171|    154961|     31645|     30782|     30953|
|       596|       693|        29|    155132|       957|       235|       264|
|       677|       693|       350|    155161|    125412|    124369|    124719|
|       607|       694|       390|    155511|    157307|    156223|    156613|
|       637|       696|       377|    155901|    146922|    145849|    146226|
|       601|       697|        13|    156278|       717|         7|        20|
|       667|       697|       499|    156291|    243107|    241911|    242410|
|       643|       698|       181|    156790|     36068|     35189|     35370|
|       644|       698|       236|    156971|     58448|     57514|     57750|
|       606|       699|       425|    157207|    184395|    183271|    183696|
|       632|       699|       471|    157632|    219233|    218063|    218534|
|       659|       699|        32|    158103|      1274|       543|       575|
|       664|       699|        71|    158135|      5057|      4287|      4358|
|       702|       702|       120|    158206|     15277|     14455|     14575|
|       618|       704|       130|    158326|     19042|     18208|     18338|
|       640|       705|       321|    158456|    106367|    105341|    105662|
|       700|       705|       100|    158777|     10304|      9499|      9599|
|       626|       707|       354|    158877|    128225|    127164|    127518|
|       636|       707|       496|    159231|    240119|    238916|    239412|
|       678|       708|        87|    159727|      8060|      7265|      7352|
|       703|       708|       265|    159814|     72261|     71288|     71553|
|       635|       709|       110|    160079|     12501|     11682|     11792|
|       705|       710|       285|    160189|     82683|     81688|     81973|
|       620|       711|       188|    160474|     39581|     38682|     38870|
|       692|       713|        75|    160662|      6004|      5216|      5291|
|       625|       714|       354|    160737|    128579|    127511|    127865|
|       660|       714|        86|    161091|      7800|      7000|      7086|
|       698|       714|       487|    161177|    230756|    229555|    230042|
|       699|       714|       288|    161664|     83545|     82543|     82831|
|       658|       715|       414|    161952|    173902|    172773|    173187|
|       663|       715|       243|    162366|     61094|     60136|     60379|
|       651|       716|       115|    162609|     13628|     12797|     12912|
|       623|       719|       256|    162724|     67820|     66845|     67101|
|       631|       720|       249|    162980|     64539|     63570|     63819|
|       653|       720|       219|    163229|     49329|     48390|     48609|
|       662|       721|       462|    163448|    213157|    211974|    212436|
|       686|       721|       259|    163910|     69110|     68130|     68389|
|       689|       722|       227|    164169|     53339|     52390|     52617|
|       642|       723|       376|    164396|    145038|    143939|    144315|
|       717|       723|       459|    164772|    211774|    210592|    211051|
|       681|       725|       153|    165231|     26103|     25225|     25378|
|       652|       728|       186|    165384|     38270|     37356|     37542|
|       639|       729|        74|    165570|      5780|      4977|      5051|
|       673|       730|       425|    165644|    184820|    183665|    184090|
|       726|       731|       416|    166069|    175564|    174417|    174833|
|       694|       732|         8|    166485|       740|         0|         8|
|       690|       734|       104|    166493|     11635|     10797|     10901|
|       716|       734|       389|    166597|    154969|    153846|    154235|
|       720|       734|       135|    166986|     21028|     20159|     20294|
|       649|       735|       302|    167121|     93620|     92583|     92885|
|       647|       736|       154|    167423|     26257|     25367|     25521|
|       695|       736|       239|    167577|     59163|     58188|     58427|
|       685|       737|        81|    167816|      6710|      5892|      5973|
|       734|       737|       339|    167897|    118870|    117794|    118133|
|       641|       739|       144|    168236|     23426|     22543|     22687|
|       670|       740|       242|    168380|     60851|     59869|     60111|
|       676|       742|       220|    168622|     50209|     49247|     49467|
|       672|       743|        79|    168842|      6548|      5726|      5805|
|       683|       743|       167|    168921|     30292|     29382|     29549|
|       724|       743|       274|    169088|     78208|     77191|     77465|
|       657|       745|       169|    169362|     30795|     29881|     30050|
|       711|       748|       458|    169531|    209938|    208732|    209190|
|       722|       748|       364|    169989|    135035|    133923|    134287|
|       738|       748|       302|    170353|     93922|     92872|     93174|
|       687|       749|       334|    170655|    116850|    115767|    116101|
|       709|       749|       255|    170989|     67308|     66304|     66559|
|       669|       750|        84|    171244|      7374|      6540|      6624|
|       730|       750|        34|    171328|      1375|       591|       625|
|       707|       751|       497|    171362|    241113|    239865|    240362|
|       737|       751|       147|    171859|     24447|     23549|     23696|
|       749|       751|       447|    172006|    200902|    199704|    200151|
|       661|       754|        85|    172453|      7544|      6705|      6790|
|       665|       754|       303|    172538|     94528|     93471|     93774|
|       706|       755|       373|    172841|    143538|    142410|    142783|
|       679|       756|       165|    173214|     29130|     28209|     28374|
|       675|       759|       494|    173379|    235662|    234409|    234903|
|       733|       759|       497|    173873|    241610|    240354|    240851|
|       696|       761|       389|    174370|    155358|    154208|    154597|
|       710|       761|       245|    174759|     62317|     61311|     61556|
|       668|       762|       312|    175004|    102222|    101148|    101460|
|       731|       762|       301|    175316|     92110|     91047|     91348|
|       671|       763|        71|    175617|      5128|      4294|      4365|
|       721|       763|       350|    175688|    125762|    124649|    124999|
|       753|       763|       389|    176038|    155747|    154595|    154984|
|       740|       764|       298|    176427|     90013|     88951|     89249|
|       735|       766|       263|    176725|     71202|     70173|     70436|
|       754|       769|       114|    176988|     13284|     12401|     12515|
|       760|       770|       121|    177102|     15519|     14628|     14749|
|       714|       771|       123|    177223|     16252|     15358|     15481|
|       704|       773|       233|    177346|     56569|     55563|     55796|
|       739|       773|        63|    177579|      3769|      2933|      2996|
|       691|       774|       244|    177642|     61582|     60564|     60808|
|       758|       774|       419|    177886|    179328|    178135|    178554|
|       713|       775|       402|    178305|    162063|    160886|    161288|
|       764|       775|       164|    178707|     28800|     27861|     28025|
|       761|       776|       344|    178871|    121602|    120482|    120826|
|       688|       777|       347|    179215|    125062|    123938|    124285|
|       728|       777|       226|    179562|     53112|     52109|     52335|
|       752|       777|       181|    179788|     36249|     35291|     35472|
|       773|       778|       447|    179969|    201349|    200124|    200571|
|       718|       779|       259|    180416|     69369|     68331|     68590|
|       708|       781|       235|    180675|     57740|     56724|     56959|
|       684|       782|       114|    180910|     13398|     12502|     12616|
|       697|       782|       174|    181024|     32512|     31556|     31730|
|       693|       787|       204|    181198|     44481|     43490|     43694|
|       786|       787|       155|    181402|     26412|     25470|     25625|
|       762|       788|       437|    181557|    195591|    194366|    194803|
|       732|       789|       293|    181994|     86163|     85081|     85374|
|       744|       789|       404|    182287|    164482|    163289|    163693|
|       701|       791|       111|    182691|     12944|     12042|     12153|
|       784|       792|        40|    182802|      1710|       878|       918|
|       783|       793|       376|    182842|    145414|    144245|    144621|
|       715|       794|       428|    183218|    188235|    187013|    187441|
|       736|       794|       296|    183646|     88525|     87435|     87731|
|       759|       794|       331|    183942|    114854|    113729|    114060|
|       742|       795|       130|    184273|     19172|     18247|     18377|
|       723|       796|       177|    184403|     34272|     33299|     33476|
|       725|       799|       256|    184580|     68076|     67021|     67277|
|       729|       801|       328|    184836|    112547|    111418|    111746|
|       774|       802|       124|    185164|     16624|     15698|     15822|
|       719|       803|       276|    185288|     79035|     77956|     78232|
|       790|       804|       269|    185564|     74669|     73596|     73865|
|       788|       805|       227|    185833|     53566|     52534|     52761|
|       770|       807|       145|    186060|     23860|     22908|     23053|
|       712|       809|       381|    186205|    150336|    149146|    149527|
|       769|       809|       356|    186586|    130000|    128835|    129191|
|       777|       809|       314|    186942|    102536|    101413|    101727|
|       747|       810|       276|    187256|     79311|     78225|     78501|
|       763|       810|       366|    187532|    136863|    135687|    136053|
|       800|       810|       413|    187898|    172247|    171024|    171437|
|       767|       811|       322|    188311|    107011|    105878|    106200|
|       727|       812|       169|    188633|     30964|     29983|     30152|
|       751|       813|        62|    188802|      3706|      2831|      2893|
|       765|       817|         6|    188864|       823|         0|         6|
|       817|       817|        31|    188870|      1211|       363|       394|
|       748|       818|       371|    188901|    140561|    139372|    139743|
|       772|       818|       433|    189272|    192109|    190858|    191291|
|       798|       819|       195|    189705|     41880|     40866|     41061|
|       792|       820|       408|    189900|    167732|    166504|    166912|
|       768|       821|       109|    190308|     12172|     11242|     11351|
|       771|       821|       109|    190417|     12281|     11351|     11460|
|       797|       824|        88|    190526|      8411|      7499|      7587|
|       814|       825|       176|    190614|     33564|     32563|     32739|
|       794|       827|       180|    190790|     35347|     34340|     34520|
|       824|       829|       160|    190970|     27827|     26838|     26998|
|       789|       830|        13|    191130|       860|        17|        30|
|       745|       832|       266|    191143|     73058|     71960|     72226|
|       791|       832|        31|    191409|      1242|       379|       410|
|       757|       833|       167|    191440|     30459|     29459|     29626|
|       780|       833|       122|    191607|     16129|     15174|     15296|
|       829|       833|       344|    191729|    121946|    120769|    121113|
|       815|       834|        78|    192073|      6312|      5400|      5478|
|       746|       835|       379|    192151|    148435|    147221|    147600|
|       796|       836|         8|    192530|       847|         3|        11|
|       801|       836|       484|    192538|    228329|    227009|    227493|
|       812|       836|        58|    193022|      3402|      2508|      2566|
|       806|       838|       224|    193080|     52212|     51150|     51374|
|       816|       838|        34|    193304|      1409|       537|       571|
|       741|       839|       495|    193338|    237641|    236307|    236802|
|       743|       840|       180|    193833|     35527|     34507|     34687|
|       750|       840|       191|    194013|     41104|     40073|     40264|
|       778|       841|       198|    194204|     42668|     41629|     41827|
|       819|       841|       495|    194402|    238136|    236800|    237295|
|       820|       842|       307|    194897|     98193|     97044|     97351|
|       782|       846|       356|    195204|    130356|    129154|    129510|
|       779|       848|       299|    195560|     91209|     90062|     90361|
|       755|       849|       468|    195859|    216413|    215096|    215564|
|       756|       849|       426|    196327|    185672|    184397|    184823|
|       795|       849|        50|    196753|      2488|      1589|      1639|
|       793|       851|        89|    196803|      8589|      7649|      7738|
|       818|       851|       384|    196892|    152255|    151020|    151404|
|       845|       851|       292|    197276|     85577|     84434|     84726|
|       847|       851|        37|    197568|      1518|       630|       667|
|       813|       853|       413|    197605|    172660|    171394|    171807|
|       837|       854|       426|    198018|    186098|    184818|    185244|
|       766|       855|       478|    198444|    223040|    221707|    222185|
|       776|       855|       404|    198922|    164886|    163627|    164031|
|       805|       855|       167|    199326|     30626|     29604|     29771|
|       841|       855|       449|    199493|    204487|    203183|    203632|
|       840|       856|       127|    199942|     18010|     17027|     17154|
|       852|       857|        20|    200069|       919|        42|        62|
|       775|       859|       411|    200089|    171009|    169739|    170150|
|       807|       860|        68|    200500|      4432|      3504|      3572|
|       821|       864|       484|    200568|    228813|    227465|    227949|
|       825|       864|       115|    201052|     13743|     12764|     12879|
|       787|       865|       101|    201167|     10708|      9742|      9843|
|       854|       865|        13|    201268|       878|         0|        13|
|       785|       866|       329|    201281|    113863|    112668|    112997|
|       858|       868|        72|    201610|      5414|      4474|      4546|
|       811|       869|       443|    201682|    198673|    197361|    197804|
|       809|       870|       165|    202125|     29295|     28260|     28425|
|       810|       871|       231|    202290|     55174|     54072|     54303|
|       831|       873|       407|    202521|    166916|    165636|    166043|
|       866|       873|       380|    202928|    149955|    148702|    149082|
|       781|       874|       486|    203308|    230269|    228909|    229395|
|       826|       876|         9|    203794|       895|        10|        19|
|       857|       876|       387|    203803|    153414|    152151|    152538|
|       799|       877|         8|    204190|       886|         1|         9|
|       804|       879|        54|    204198|      3066|      2133|      2187|
|       832|       879|       115|    204252|     13858|     12864|     12979|
|       848|       879|       139|    204367|     21578|     20560|     20699|
|       861|       879|       165|    204506|     29460|     28416|     28581|
|       849|       881|       305|    204671|     96051|     94865|     95170|
|       828|       882|       327|    204976|    111891|    110682|    111009|
|       808|       883|        37|    205303|      1555|       635|       672|
|       822|       885|       438|    205340|    196905|    195582|    196020|
|       863|       885|       406|    205778|    166102|    164811|    165217|
|       867|       885|       331|    206184|    115185|    113969|    114300|
|       885|       889|         9|    206515|       904|         6|        15|
|       803|       891|        33|    206524|      1307|       383|       416|
|       823|       891|       182|    206557|     36613|     35540|     35722|
|       843|       891|       330|    206739|    114523|    113302|    113632|
|       851|       893|       276|    207069|     79587|     78418|     78694|
|       883|       895|       447|    207345|    201796|    200454|    200901|
|       802|       898|        98|    207792|      9906|      8910|      9008|
|       839|       898|       462|    207890|    213619|    212259|    212721|
|       844|       898|       117|    208352|     14091|     13076|     13193|
|       889|       901|       304|    208469|     95136|     93931|     94235|
|       862|       902|       420|    208773|    180168|    178846|    179266|
|       890|       903|        85|    209193|      7629|      6641|      6726|
|       884|       904|       246|    209278|     63301|     62151|     62397|
|       904|       907|       309|    209524|    100356|     99140|     99449|
|       827|       909|       311|    209833|    101598|    100378|    100689|
|       869|       909|       175|    210144|     33036|     31952|     32127|
|       910|       911|       110|    210319|     12611|     11590|     11700|
|       860|       912|       155|    210429|     26567|     25500|     25655|
|       876|       912|       132|    210584|     20226|     19182|     19314|
|       835|       913|       254|    210716|     66799|     65632|     65886|
|       875|       913|       350|    210970|    126112|    124849|    125199|
|       868|       915|       234|    211320|     57271|     56122|     56356|
|       859|       916|       338|    211554|    118531|    117277|    117615|
|       879|       916|        43|    211892|      1879|       920|       963|
|       865|       917|       414|    211935|    174316|    172985|    173399|
|       915|       918|       161|    212349|     28310|     27231|     27392|
|       838|       919|        67|    212510|      4228|      3242|      3309|
|       872|       919|       239|    212577|     59402|     58244|     58483|
|       912|       919|       402|    212816|    162465|    161144|    161546|
|       880|       920|       403|    213218|    163271|    161948|    162351|
|       898|       921|         9|    213621|       930|         0|         9|
|       830|       922|       132|    213630|     20358|     19304|     19436|
|       856|       922|       140|    213762|     21858|     20796|     20936|
|       842|       924|       485|    213902|    229298|    227889|    228374|
|       850|       924|       489|    214387|    232708|    231295|    231784|
|       893|       924|       196|    214876|     42272|     41152|     41348|
|       833|       925|       325|    215072|    108955|    107705|    108030|
|       871|       925|        72|    215397|      5486|      4489|      4561|
|       836|       926|       361|    215469|    133947|    132660|    133021|
|       908|       926|       144|    215830|     23570|     22500|     22644|
|       888|       928|        97|    215974|      9710|      8685|      8782|
|       834|       929|       325|    216071|    109280|    108026|    108351|
|       896|       929|        36|    216396|      1481|       516|       552|
|       853|       932|       220|    216432|     50429|     49277|     49497|
|       906|       934|       174|    216652|     32686|     31578|     31752|
|       909|       934|       202|    216826|     43668|     42532|     42734|
|       922|       934|       418|    217028|    177233|    175881|    176299|
|       886|       935|       148|    217446|     24595|     23512|     23660|
|       870|       936|       320|    217594|    105404|    104148|    104468|
|       900|       937|        74|    217914|      5854|      4843|      4917|
|       855|       940|       265|    217988|     72526|     71321|     71586|
|       882|       940|       119|    218253|     14797|     13738|     13857|
|       935|       942|       241|    218372|     59883|     58700|     58941|
|       846|       943|       423|    218613|    182697|    181331|    181754|
|       901|       944|       182|    219036|     36795|     35669|     35851|
|       881|       947|       210|    219218|     46969|     45812|     46022|
|       907|       947|       206|    219428|     45715|     44562|     44768|
|       873|       948|       495|    219634|    238631|    237188|    237683|
|       940|       948|       199|    220129|     42867|     41720|     41919|
|       916|       949|       369|    220328|    138338|    137020|    137389|
|       925|       949|       409|    220697|    168959|    167601|    168010|
|       937|       949|       477|    221106|    222084|    220658|    221135|
|       934|       950|       180|    221583|     35707|     34577|     34757|
|       877|       951|       128|    221763|     18266|     17187|     17315|
|       918|       951|        50|    221891|      2538|      1537|      1587|
|       903|       957|        53|    221941|      2797|      1787|      1840|
|       932|       957|       191|    221994|     41295|     40147|     40338|
|       897|       958|       494|    222185|    236156|    234704|    235198|
|       902|       958|        46|    222679|      2243|      1239|      1285|
|       864|       959|       399|    222725|    160461|    159103|    159502|
|       887|       960|       299|    223124|     91508|     90249|     90548|
|       961|       961|       470|    223423|    218291|    216860|    217330|
|       963|       962|        85|    223893|      7714|      6667|      6752|
|       911|       964|       232|    223978|     55870|     54674|     54906|
|       945|       965|       433|    224210|    192542|    191144|    191577|
|       952|       965|       403|    224643|    163674|    162306|    162709|
|       962|       965|       199|    225046|     43066|     41902|     42101|
|       874|       966|        71|    225245|      5199|      4162|      4233|
|       928|       970|       134|    225316|     20759|     19655|     19789|
|       944|       970|        20|    225450|      1011|        21|        41|
|       955|       971|       182|    225470|     36977|     35824|     36006|
|       920|       973|         3|    225652|       976|         0|         3|
|       943|       973|       326|    225655|    110584|    109285|    109611|
|       956|       973|       234|    225981|     57505|     56298|     56532|
|       891|       974|        91|    226215|      9043|      7978|      8069|
|       892|       974|       117|    226306|     14208|     13117|     13234|
|       930|       974|       478|    226423|    223518|    222066|    222544|
|       878|       976|        29|    226901|      1120|       115|       144|
|       919|       977|        68|    226930|      4500|      3455|      3523|
|       895|       978|       332|    226998|    115849|    114539|    114871|
|       964|       981|        68|    227330|      4568|      3519|      3587|
|       942|       982|        39|    227398|      1670|       649|       688|
|       965|       982|       404|    227437|    165290|    163904|    164308|
|       894|       985|       427|    227841|    187379|    185967|    186394|
|       931|       987|       326|    228268|    110910|    109597|    109923|
|       927|       988|       294|    228594|     86457|     85175|     85469|
|       905|       989|        63|    228888|      3832|      2780|      2843|
|       980|       989|       488|    228951|    232219|    230742|    231230|
|       936|       990|       249|    229439|     64788|     63549|     63798|
|       917|       991|        78|    229688|      6390|      5321|      5399|
|       958|       991|       420|    229766|    180588|    179177|    179597|
|       971|       992|       212|    230186|     47605|     46401|     46613|
|       899|       993|       186|    230398|     38456|     37277|     37463|
|       939|       996|       431|    230584|    190812|    189385|    189816|
|       924|       997|       268|    231015|     73862|     72597|     72865|
|       968|       997|       254|    231283|     67053|     65802|     66056|
|       926|       999|       487|    231537|    231243|    229757|    230244|
|       929|      1000|        37|    232024|      1592|       555|       592|
|       923|      1002|       485|    232061|    229783|    228296|    228781|
|       933|      1003|       279|    232546|     80422|     79140|     79419|
|       954|      1003|       428|    232825|    188663|    187232|    187660|
|       996|      1003|       409|    233253|    169368|    167956|    168365|
|       949|      1004|        45|    233662|      2059|      1010|      1055|
|       914|      1005|       305|    233707|     96356|     95046|     95351|
|       913|      1006|        26|    234012|      1071|        39|        65|
|       973|      1007|       149|    234038|     25042|     23886|     24035|
|       989|      1009|         9|    234187|      1020|         2|        11|
|       953|      1010|       184|    234196|     37528|     36334|     36518|
|       921|      1014|       324|    234380|    108305|    106967|    107291|
|       941|      1014|       134|    234704|     20893|     19745|     19879|
|       946|      1014|        25|    234838|      1045|         6|        31|
|       947|      1014|       253|    234863|     66291|     65024|     65277|
|       984|      1015|       225|    235116|     52886|     51646|     51871|
|       959|      1017|       250|    235341|     66038|     64771|     65021|
|       977|      1019|       189|    235591|     39770|     38562|     38751|
|       997|      1019|       371|    235780|    140932|    139542|    139913|
|       992|      1020|       223|    236151|     51540|     50297|     50520|
|       983|      1021|       227|    236374|     53793|     52545|     52772|
|       987|      1021|       457|    236601|    209480|    208002|    208459|
|       960|      1023|       169|    237058|     31133|     29941|     30110|
|       998|      1025|       423|    237227|    183120|    181672|    182095|
|       957|      1026|        87|    237650|      8147|      7034|      7121|
|       999|      1026|       117|    237737|     14325|     13182|     13299|
|       982|      1027|       246|    237854|     63547|     62274|     62520|
|       991|      1027|        86|    238100|      7886|      6773|      6859|
|       993|      1028|        29|    238186|      1149|        92|       121|
|       981|      1031|       305|    238215|     96661|     95325|     95630|
|       986|      1032|       180|    238520|     35887|     34675|     34855|
|       988|      1032|       371|    238700|    141303|    139900|    140271|
|       938|      1034|       360|    239071|    133586|    132192|    132552|
|       951|      1035|       346|    239431|    123674|    122293|    122639|
|       974|      1036|       378|    239777|    148056|    146642|    147020|
|       948|      1037|        71|    240155|      5270|      4162|      4233|
|       950|      1041|       184|    240226|     37712|     36487|     36671|
|       978|      1041|       125|    240410|     16999|     15833|     15958|
|       972|      1043|        82|    240535|      6956|      5831|      5913|
|       975|      1043|       222|    240617|     51094|     49829|     50051|
|       985|      1047|       275|    240839|     78483|     77161|     77436|
|       967|      1049|       117|    241114|     14442|     13276|     13393|
|       969|      1052|        20|    241231|      1091|        19|        39|
|       995|      1055|        53|    241251|      2850|      1742|      1795|
|       976|      1056|        58|    241304|      3460|      2346|      2404|
|      1000|      1057|       340|    241362|    119890|    118493|    118833|
|       970|      1058|       444|    241702|    199117|    197615|    198059|
|       966|      1064|        75|    242146|      6079|      4940|      5015|
|       979|      1069|       187|    242221|     39017|     37761|     37948|
|       994|      1079|       475|    242408|    221130|    219576|    220051|
|       990|      1086|       224|    242883|     52436|     51126|     51350|
