------------------------------------------------------------------------------
|      Name|   Arrival|     Burst|     Start|    Finish|   Waiting|TurnAround|
|       517|       557|       103|    124905|     11427|    124898|    125001|
|       467|       558|       295|    125008|     87637|    125001|    125296|
|       488|       558|       474|    125303|    220655|    125296|    125770|
|       489|       562|       111|    125777|     12833|    125770|    125881|
|       521|       562|       389|    125888|    154580|    125881|    126270|
|       505|       564|       416|    126277|    175148|    126270|    126686|
|       516|       564|       223|    126693|     51317|    126686|    126909|
|       469|       565|        42|    126916|      1836|    126909|    126951|
|       509|       566|       477|    126958|    221607|    126951|    127428|
|       556|       569|       100|    127435|     10204|    127428|    127528|
|       503|       572|       302|    127535|     92714|    127528|    127830|
|       539|       572|       178|    127837|     34628|    127830|    128008|
|       568|       572|       312|    128015|    101910|    128008|    128320|
|       527|       576|       238|    128327|     58924|    128320|    128558|
|       542|       577|       281|    128565|     81265|    128558|    128839|
|       507|       578|       422|    128846|    182274|    128839|    129261|
|       558|       578|       425|    129268|    183970|    129261|    129686|
|       565|       578|       266|    129693|     72792|    129686|    129952|
|       546|       580|       442|    129959|    197787|    129952|    130394|
|       494|       581|       302|    130401|     93016|    130394|    130696|
|       544|       581|        49|    130703|      2388|    130696|    130745|
|       575|       583|       180|    130752|     35167|    130745|    130925|
|       525|       584|        28|    130932|       839|    130925|    130953|
|       510|       585|        25|    130960|       704|    130953|    130978|
|       502|       586|       143|    130985|     22850|    130978|    131121|
|       587|       586|        54|    131128|      2958|    131121|    131175|
|       491|       588|       302|    131182|     93318|    131175|    131477|
|       498|       591|        91|    131484|      8861|    131477|    131568|
|       557|       592|       234|    131575|     56803|    131568|    131802|
|       554|       593|       281|    131809|     81546|    131802|    132083|
|       553|       595|         4|    132090|       599|    132083|    132087|
|       506|       597|       306|    132094|     97579|    132087|    132393|
|       569|       598|       377|    132400|    146545|    132393|    132770|
|       532|       600|       323|    132777|    107657|    132770|    133093|
|       534|       601|       234|    133100|     57037|    133093|    133327|
|       518|       607|        67|    133334|      4094|    133327|    133394|
|       533|       607|       412|    133401|    171421|    133394|    133806|
|       578|       607|       222|    133813|     50872|    133806|    134028|
|       526|       608|       320|    134035|    105084|    134028|    134348|
|       548|       609|       420|    134355|    179748|    134348|    134768|
|       566|       610|       376|    134775|    144662|    134768|    135144|
|       545|       611|       355|    135151|    129644|    135144|    135499|
|       547|       611|       309|    135506|    100047|    135499|    135808|
|       599|       611|       417|    135815|    176815|    135808|    136225|
|       593|       612|       172|    136232|     31817|    136225|    136397|
|       528|       613|       446|    136404|    200008|    136397|    136843|
|       536|       615|       162|    136850|     28472|    136843|    137005|
|       591|       615|         3|    137012|       618|    137005|    137008|
|       537|       616|       466|    137015|    215945|    137008|    137474|
|       564|       617|       191|    137481|     40913|    137474|    137665|
|       531|       621|       157|    137672|     27350|    137665|    137822|
|       549|       621|         8|    137829|       638|    137822|    137830|
|       560|       621|       166|    137837|     29958|    137830|    137996|
|       584|       622|         7|    138003|       630|    137996|    138003|
|       529|       625|       438|    138010|    196467|    138003|    138441|
|       540|       626|        27|    138448|       777|    138441|    138468|
|       572|       627|        19|    138475|       657|    138468|    138487|
|       579|       627|       236|    138494|     58212|    138487|    138723|
|       561|       630|        22|    138730|       679|    138723|    138745|
|       576|       632|       499|    138752|    242608|    138745|    139244|
|       550|       634|       432|    139251|    191676|    139244|    139676|
|       627|       635|       413|    139683|    171834|    139676|    140089|
|       597|       636|       419|    140096|    178909|    140089|    140508|
|       630|       636|       171|    140515|     31474|    140508|    140679|
|       586|       637|       289|    140686|     84412|    140679|    140968|
|       610|       637|       274|    140975|     77934|    140968|    141242|
|       617|       637|       126|    141249|     17629|    141242|    141368|
|       551|       638|       132|    141375|     19962|    141368|    141500|
|       588|       638|       176|    141507|     33388|    141500|    141676|
|       615|       638|        34|    141683|      1341|    141676|    141710|
|       562|       639|       493|    141717|    234674|    141710|    142203|
|       552|       640|       448|    142210|    202692|    142203|    142651|
|       595|       640|       372|    142658|    142047|    142651|    143023|
|       543|       641|       187|    143030|     38643|    143023|    143210|
|       555|       641|       329|    143217|    113534|    143210|    143539|
|       563|       641|       353|    143546|    127871|    143539|    143892|
|       571|       641|        72|    143899|      5342|    143892|    143964|
|       633|       641|       448|    143971|    203140|    143964|    144412|
|       577|       643|        78|    144419|      6234|    144412|    144490|
|       611|       643|        25|    144497|       750|    144490|    144515|
|       629|       643|        31|    144522|      1180|    144515|    144546|
|       589|       644|       200|    144553|     43466|    144546|    144746|
|       605|       644|       336|    144753|    118193|    144746|    145082|
|       559|       645|        83|    145089|      7122|    145082|    145165|
|       585|       645|       215|    145172|     48674|    145165|    145380|
|       590|       645|       372|    145387|    142419|    145380|    145752|
|       570|       646|       492|    145759|    234181|    145752|    146244|
|       602|       646|       102|    146251|     10912|    146244|    146346|
|       638|       646|       460|    146353|    212234|    146346|    146806|
|       650|       649|       341|    146813|    120572|    146806|    147147|
|       567|       650|       130|    147154|     18912|    147147|    147277|
|       573|       650|        46|    147284|      2197|    147277|    147323|
|       574|       651|       469|    147330|    217351|    147323|    147792|
|       619|       653|       213|    147799|     48031|    147792|    148005|
|       583|       654|       272|    148012|     76567|    148005|    148277|
|       645|       655|       165|    148284|     28965|    148277|    148442|
|       580|       660|       132|    148449|     20094|    148442|    148574|
|       604|       661|       269|    148581|     74400|    148574|    148843|
|       582|       662|       366|    148850|    136497|    148843|    149209|
|       655|       662|       369|    149216|    137600|    149209|    149578|
|       613|       663|        85|    149585|      7459|    149578|    149663|
|       581|       664|       101|    149670|     10607|    149663|    149764|
|       621|       666|       369|    149771|    137969|    149764|    150133|
|       614|       668|       149|    150140|     24744|    150133|    150282|
|       622|       668|       187|    150289|     38830|    150282|    150469|
|       628|       669|        91|    150476|      8952|    150469|    150560|
|       592|       670|       358|    150567|    131429|    150560|    150918|
|       609|       670|       371|    150925|    140190|    150918|    151289|
|       603|       671|       186|    151296|     38084|    151289|    151475|
|       656|       674|        79|    151482|      6469|    151475|    151554|
|       666|       674|       156|    151561|     26879|    151554|    151710|
|       646|       675|       118|    151717|     14678|    151710|    151828|
|       654|       675|        97|    151835|      9613|    151828|    151925|
|       624|       677|       271|    151932|     75751|    151925|    152196|
|       682|       681|       457|    152203|    209023|    152196|    152653|
|       648|       682|        67|    152660|      4161|    152653|    152720|
|       616|       683|       225|    152727|     52661|    152720|    152945|
|       612|       684|       358|    152952|    131787|    152945|    153303|
|       634|       684|       149|    153310|     24893|    153303|    153452|
|       600|       685|       179|    153459|     34807|    153452|    153631|
|       598|       686|        54|    153638|      3012|    153631|    153685|
|       608|       687|       409|    153692|    168550|    153685|    154094|
|       594|       691|       456|    154101|    208566|    154094|    154550|
|       680|       691|       404|    154557|    164078|    154550|    154954|
|       674|       692|       171|    154961|     31645|    154954|    155125|
|       596|       693|        29|    155132|       957|    155125|    155154|
|       677|       693|       350|    155161|    125412|    155154|    155504|
|       607|       694|       390|    155511|    157307|    155504|    155894|
|       637|       696|       377|    155901|    146922|    155894|    156271|
|       601|       697|        13|    156278|       717|    156271|    156284|
|       667|       697|       499|    156291|    243107|    156284|    156783|
|       643|       698|       181|    156790|     36068|    156783|    156964|
|       644|       698|       236|    156971|     58448|    156964|    157200|
|       606|       699|       425|    157207|    184395|    157200|    157625|
|       632|       699|       471|    157632|    219233|    157625|    158096|
|       659|       699|        32|    158103|      1274|    158096|    158128|
|       664|       699|        71|    158135|      5057|    158128|    158199|
|       702|       702|       120|    158206|     15277|    158199|    158319|
|       618|       704|       130|    158326|     19042|    158319|    158449|
|       640|       705|       321|    158456|    106367|    158449|    158770|
|       700|       705|       100|    158777|     10304|    158770|    158870|
|       626|       707|       354|    158877|    128225|    158870|    159224|
|       636|       707|       496|    159231|    240119|    159224|    159720|
|       678|       708|        87|    159727|      8060|    159720|    159807|
|       703|       708|       265|    159814|     72261|    159807|    160072|
|       635|       709|       110|    160079|     12501|    160072|    160182|
|       705|       710|       285|    160189|     82683|    160182|    160467|
|       620|       711|       188|    160474|     39581|    160467|    160655|
|       692|       713|        75|    160662|      6004|    160655|    160730|
|       625|       714|       354|    160737|    128579|    160730|    161084|
|       660|       714|        86|    161091|      7800|    161084|    161170|
|       698|       714|       487|    161177|    230756|    161170|    161657|
|       699|       714|       288|    161664|     83545|    161657|    161945|
|       658|       715|       414|    161952|    173902|    161945|    162359|
|       663|       715|       243|    162366|     61094|    162359|    162602|
|       651|       716|       115|    162609|     13628|    162602|    162717|
|       623|       719|       256|    162724|     67820|    162717|    162973|
|       631|       720|       249|    162980|     64539|    162973|    163222|
|       653|       720|       219|    163229|     49329|    163222|    163441|
|       662|       721|       462|    163448|    213157|    163441|    163903|
|       686|       721|       259|    163910|     69110|    163903|    164162|
|       689|       722|       227|    164169|     53339|    164162|    164389|
|       642|       723|       376|    164396|    145038|    164389|    164765|
|       717|       723|       459|    164772|    211774|    164765|    165224|
|       681|       725|       153|    165231|     26103|    165224|    165377|
|       652|       728|       186|    165384|     38270|    165377|    165563|
|       639|       729|        74|    165570|      5780|    165563|    165637|
|       673|       730|       425|    165644|    184820|    165637|    166062|
|       726|       731|       416|    166069|    175564|    166062|    166478|
|       694|       732|         8|    166485|       740|    166478|    166486|
|       690|       734|       104|    166493|     11635|    166486|    166590|
|       716|       734|       389|    166597|    154969|    166590|    166979|
|       720|       734|       135|    166986|     21028|    166979|    167114|
|       649|       735|       302|    167121|     93620|    167114|    167416|
|       647|       736|       154|    167423|     26257|    167416|    167570|
|       695|       736|       239|    167577|     59163|    167570|    167809|
|       685|       737|        81|    167816|      6710|    167809|    167890|
|       734|       737|       339|    167897|    118870|    167890|    168229|
|       641|       739|       144|    168236|     23426|    168229|    168373|
|       670|       740|       242|    168380|     60851|    168373|    168615|
|       676|       742|       220|    168622|     50209|    168615|    168835|
|       672|       743|        79|    168842|      6548|    168835|    168914|
|       683|       743|       167|    168921|     30292|    168914|    169081|
|       724|       743|       274|    169088|     78208|    169081|    169355|
|       657|       745|       169|    169362|     30795|    169355|    169524|
|       711|       748|       458|    169531|    209938|    169524|    169982|
|       722|       748|       364|    169989|    135035|    169982|    170346|
|       738|       748|       302|    170353|     93922|    170346|    170648|
|       687|       749|       334|    170655|    116850|    170648|    170982|
|       709|       749|       255|    170989|     67308|    170982|    171237|
|       669|       750|        84|    171244|      7374|    171237|    171321|
|       730|       750|        34|    171328|      1375|    171321|    171355|
|       707|       751|       497|    171362|    241113|    171355|    171852|
|       737|       751|       147|    171859|     24447|    171852|    171999|
|       749|       751|       447|    172006|    200902|    171999|    172446|
|       661|       754|        85|    172453|      7544|    172446|    172531|
|       665|       754|       303|    172538|     94528|    172531|    172834|
|       706|       755|       373|    172841|    143538|    172834|    173207|
|       679|       756|       165|    173214|     29130|    173207|    173372|
|       675|       759|       494|    173379|    235662|    173372|    173866|
|       733|       759|       497|    173873|    241610|    173866|    174363|
|       696|       761|       389|    174370|    155358|    174363|    174752|
|       710|       761|       245|    174759|     62317|    174752|    174997|
|       668|       762|       312|    175004|    102222|    174997|    175309|
|       731|       762|       301|    175316|     92110|    175309|    175610|
|       671|       763|        71|    175617|      5128|    175610|    175681|
|       721|       763|       350|    175688|    125762|    175681|    176031|
|       753|       763|       389|    176038|    155747|    176031|    176420|
|       740|       764|       298|    176427|     90013|    176420|    176718|
|       735|       766|       263|    176725|     71202|    176718|    176981|
|       754|       769|       114|    176988|     13284|    176981|    177095|
|       760|       770|       121|    177102|     15519|    177095|    177216|
|       714|       771|       123|    177223|     16252|    177216|    177339|
|       704|       773|       233|    177346|     56569|    177339|    177572|
|       739|       773|        63|    177579|      3769|    177572|    177635|
|       691|       774|       244|    177642|     61582|    177635|    177879|
|       758|       774|       419|    177886|    179328|    177879|    178298|
|       713|       775|       402|    178305|    162063|    178298|    178700|
|       764|       775|       164|    178707|     28800|    178700|    178864|
|       761|       776|       344|    178871|    121602|    178864|    179208|
|       688|       777|       347|    179215|    125062|    179208|    179555|
|       728|       777|       226|    179562|     53112|    179555|    179781|
|       752|       777|       181|    179788|     36249|    179781|    179962|
|       773|       778|       447|    179969|    201349|    179962|    180409|
|       718|       779|       259|    180416|     69369|    180409|    180668|
|       708|       781|       235|    180675|     57740|    180668|    180903|
|       684|       782|       114|    180910|     13398|    180903|    181017|
|       697|       782|       174|    181024|     32512|    181017|    181191|
|       693|       787|       204|    181198|     44481|    181191|    181395|
|       786|       787|       155|    181402|     26412|    181395|    181550|
|       762|       788|       437|    181557|    195591|    181550|    181987|
|       732|       789|       293|    181994|     86163|    181987|    182280|
|       744|       789|       404|    182287|    164482|    182280|    182684|
|       701|       791|       111|    182691|     12944|    182684|    182795|
|       784|       792|        40|    182802|      1710|    182795|    182835|
|       783|       793|       376|    182842|    145414|    182835|    183211|
|       715|       794|       428|    183218|    188235|    183211|    183639|
|       736|       794|       296|    183646|     88525|    183639|    183935|
|       759|       794|       331|    183942|    114854|    183935|    184266|
|       742|       795|       130|    184273|     19172|    184266|    184396|
|       723|       796|       177|    184403|     34272|    184396|    184573|
|       725|       799|       256|    184580|     68076|    184573|    184829|
|       729|       801|       328|    184836|    112547|    184829|    185157|
|       774|       802|       124|    185164|     16624|    185157|    185281|
|       719|       803|       276|    185288|     79035|    185281|    185557|
|       790|       804|       269|    185564|     74669|    185557|    185826|
|       788|       805|       227|    185833|     53566|    185826|    186053|
|       770|       807|       145|    186060|     23860|    186053|    186198|
|       712|       809|       381|    186205|    150336|    186198|    186579|
|       769|       809|       356|    186586|    130000|    186579|    186935|
|       777|       809|       314|    186942|    102536|    186935|    187249|
|       747|       810|       276|    187256|     79311|    187249|    187525|
|       763|       810|       366|    187532|    136863|    187525|    187891|
|       800|       810|       413|    187898|    172247|    187891|    188304|
|       767|       811|       322|    188311|    107011|    188304|    188626|
|       727|       812|       169|    188633|     30964|    188626|    188795|
|       751|       813|        62|    188802|      3706|    188795|    188857|
|       765|       817|         6|    188864|       823|    188857|    188863|
|       817|       817|        31|    188870|      1211|    188863|    188894|
|       748|       818|       371|    188901|    140561|    188894|    189265|
|       772|       818|       433|    189272|    192109|    189265|    189698|
|       798|       819|       195|    189705|     41880|    189698|    189893|
|       792|       820|       408|    189900|    167732|    189893|    190301|
|       768|       821|       109|    190308|     12172|    190301|    190410|
|       771|       821|       109|    190417|     12281|    190410|    190519|
|       797|       824|        88|    190526|      8411|    190519|    190607|
|       814|       825|       176|    190614|     33564|    190607|    190783|
|       794|       827|       180|    190790|     35347|    190783|    190963|
|       824|       829|       160|    190970|     27827|    190963|    191123|
|       789|       830|        13|    191130|       860|    191123|    191136|
|       745|       832|       266|    191143|     73058|    191136|    191402|
|       791|       832|        31|    191409|      1242|    191402|    191433|
|       757|       833|       167|    191440|     30459|    191433|    191600|
|       780|       833|       122|    191607|     16129|    191600|    191722|
|       829|       833|       344|    191729|    121946|    191722|    192066|
|       815|       834|        78|    192073|      6312|    192066|    192144|
|       746|       835|       379|    192151|    148435|    192144|    192523|
|       796|       836|         8|    192530|       847|    192523|    192531|
|       801|       836|       484|    192538|    228329|    192531|    193015|
|       812|       836|        58|    193022|      3402|    193015|    193073|
|       806|       838|       224|    193080|     52212|    193073|    193297|
|       816|       838|        34|    193304|      1409|    193297|    193331|
|       741|       839|       495|    193338|    237641|    193331|    193826|
|       743|       840|       180|    193833|     35527|    193826|    194006|
|       750|       840|       191|    194013|     41104|    194006|    194197|
|       778|       841|       198|    194204|     42668|    194197|    194395|
|       819|       841|       495|    194402|    238136|    194395|    194890|
|       820|       842|       307|    194897|     98193|    194890|    195197|
|       782|       846|       356|    195204|    130356|    195197|    195553|
|       779|       848|       299|    195560|     91209|    195553|    195852|
|       755|       849|       468|    195859|    216413|    195852|    196320|
|       756|       849|       426|    196327|    185672|    196320|    196746|
|       795|       849|        50|    196753|      2488|    196746|    196796|
|       793|       851|        89|    196803|      8589|    196796|    196885|
|       818|       851|       384|    196892|    152255|    196885|    197269|
|       845|       851|       292|    197276|     85577|    197269|    197561|
|       847|       851|        37|    197568|      1518|    197561|    197598|
|       813|       853|       413|    197605|    172660|    197598|    198011|
|       837|       854|       426|    198018|    186098|    198011|    198437|
|       766|       855|       478|    198444|    223040|    198437|    198915|
|       776|       855|       404|    198922|    164886|    198915|    199319|
|       805|       855|       167|    199326|     30626|    199319|    199486|
|       841|       855|       449|    199493|    204487|    199486|    199935|
|       840|       856|       127|    199942|     18010|    199935|    200062|
|       852|       857|        20|    200069|       919|    200062|    200082|
|       775|       859|       411|    200089|    171009|    200082|    200493|
|       807|       860|        68|    200500|      4432|    200493|    200561|
|       821|       864|       484|    200568|    228813|    200561|    201045|
|       825|       864|       115|    201052|     13743|    201045|    201160|
|       787|       865|       101|    201167|     10708|    201160|    201261|
|       854|       865|        13|    201268|       878|    201261|    201274|
|       785|       866|       329|    201281|    113863|    201274|    201603|
|       858|       868|        72|    201610|      5414|    201603|    201675|
|       811|       869|       443|    201682|    198673|    201675|    202118|
|       809|       870|       165|    202125|     29295|    202118|    202283|
|       810|       871|       231|    202290|     55174|    202283|    202514|
|       831|       873|       407|    202521|    166916|    202514|    202921|
|       866|       873|       380|    202928|    149955|    202921|    203301|
|       781|       874|       486|    203308|    230269|    203301|    203787|
|       826|       876|         9|    203794|       895|    203787|    203796|
|       857|       876|       387|    203803|    153414|    203796|    204183|
|       799|       877|         8|    204190|       886|    204183|    204191|
|       804|       879|        54|    204198|      3066|    204191|    204245|
|       832|       879|       115|    204252|     13858|    204245|    204360|
|       848|       879|       139|    204367|     21578|    204360|    204499|
|       861|       879|       165|    204506|     29460|    204499|    204664|
|       849|       881|       305|    204671|     96051|    204664|    204969|
|       828|       882|       327|    204976|    111891|    204969|    205296|
|       808|       883|        37|    205303|      1555|    205296|    205333|
|       822|       885|       438|    205340|    196905|    205333|    205771|
|       863|       885|       406|    205778|    166102|    205771|    206177|
|       867|       885|       331|    206184|    115185|    206177|    206508|
|       885|       889|         9|    206515|       904|    206508|    206517|
|       803|       891|        33|    206524|      1307|    206517|    206550|
|       823|       891|       182|    206557|     36613|    206550|    206732|
|       843|       891|       330|    206739|    114523|    206732|    207062|
|       851|       893|       276|    207069|     79587|    207062|    207338|
|       883|       895|       447|    207345|    201796|    207338|    207785|
|       802|       898|        98|    207792|      9906|    207785|    207883|
|       839|       898|       462|    207890|    213619|    207883|    208345|
|       844|       898|       117|    208352|     14091|    208345|    208462|
|       889|       901|       304|    208469|     95136|    208462|    208766|
|       862|       902|       420|    208773|    180168|    208766|    209186|
|       890|       903|        85|    209193|      7629|    209186|    209271|
|       884|       904|       246|    209278|     63301|    209271|    209517|
|       904|       907|       309|    209524|    100356|    209517|    209826|
|       827|       909|       311|    209833|    101598|    209826|    210137|
|       869|       909|       175|    210144|     33036|    210137|    210312|
|       910|       911|       110|    210319|     12611|    210312|    210422|
|       860|       912|       155|    210429|     26567|    210422|    210577|
|       876|       912|       132|    210584|     20226|    210577|    210709|
|       835|       913|       254|    210716|     66799|    210709|    210963|
|       875|       913|       350|    210970|    126112|    210963|    211313|
|       868|       915|       234|    211320|     57271|    211313|    211547|
|       859|       916|       338|    211554|    118531|    211547|    211885|
|       879|       916|        43|    211892|      1879|    211885|    211928|
|       865|       917|       414|    211935|    174316|    211928|    212342|
|       915|       918|       161|    212349|     28310|    212342|    212503|
|       838|       919|        67|    212510|      4228|    212503|    212570|
|       872|       919|       239|    212577|     59402|    212570|    212809|
|       912|       919|       402|    212816|    162465|    212809|    213211|
|       880|       920|       403|    213218|    163271|    213211|    213614|
|       898|       921|         9|    213621|       930|    213614|    213623|
|       830|       922|       132|    213630|     20358|    213623|    213755|
|       856|       922|       140|    213762|     21858|    213755|    213895|
|       842|       924|       485|    213902|    229298|    213895|    214380|
|       850|       924|       489|    214387|    232708|    214380|    214869|
|       893|       924|       196|    214876|     42272|    214869|    215065|
|       833|       925|       325|    215072|    108955|    215065|    215390|
|       871|       925|        72|    215397|      5486|    215390|    215462|
|       836|       926|       361|    215469|    133947|    215462|    215823|
|       908|       926|       144|    215830|     23570|    215823|    215967|
|       888|       928|        97|    215974|      9710|    215967|    216064|
|       834|       929|       325|    216071|    109280|    216064|    216389|
|       896|       929|        36|    216396|      1481|    216389|    216425|
|       853|       932|       220|    216432|     50429|    216425|    216645|
|       906|       934|       174|    216652|     32686|    216645|    216819|
|       909|       934|       202|    216826|     43668|    216819|    217021|
|       922|       934|       418|    217028|    177233|    217021|    217439|
|       886|       935|       148|    217446|     24595|    217439|    217587|
|       870|       936|       320|    217594|    105404|    217587|    217907|
|       900|       937|        74|    217914|      5854|    217907|    217981|
|       855|       940|       265|    217988|     72526|    217981|    218246|
|       882|       940|       119|    218253|     14797|    218246|    218365|
|       935|       942|       241|    218372|     59883|    218365|    218606|
|       846|       943|       423|    218613|    182697|    218606|    219029|
|       901|       944|       182|    219036|     36795|    219029|    219211|
|       881|       947|       210|    219218|     46969|    219211|    219421|
|       907|       947|       206|    219428|     45715|    219421|    219627|
|       873|       948|       495|    219634|    238631|    219627|    220122|
|       940|       948|       199|    220129|     42867|    220122|    220321|
|       916|       949|       369|    220328|    138338|    220321|    220690|
|       925|       949|       409|    220697|    168959|    220690|    221099|
|       937|       949|       477|    221106|    222084|    221099|    221576|
|       934|       950|       180|    221583|     35707|    221576|    221756|
|       877|       951|       128|    221763|     18266|    221756|    221884|
|       918|       951|        50|    221891|      2538|    221884|    221934|
|       903|       957|        53|    221941|      2797|    221934|    221987|
|       932|       957|       191|    221994|     41295|    221987|    222178|
|       897|       958|       494|    222185|    236156|    222178|    222672|
|       902|       958|        46|    222679|      2243|    222672|    222718|
|       864|       959|       399|    222725|    160461|    222718|    223117|
|       887|       960|       299|    223124|     91508|    223117|    223416|
|       961|       961|       470|    223423|    218291|    223416|    223886|
|       963|       962|        85|    223893|      7714|    223886|    223971|
|       911|       964|       232|    223978|     55870|    223971|    224203|
|       945|       965|       433|    224210|    192542|    224203|    224636|
|       952|       965|       403|    224643|    163674|    224636|    225039|
|       962|       965|       199|    225046|     43066|    225039|    225238|
|       874|       966|        71|    225245|      5199|    225238|    225309|
|       928|       970|       134|    225316|     20759|    225309|    225443|
|       944|       970|        20|    225450|      1011|    225443|    225463|
|       955|       971|       182|    225470|     36977|    225463|    225645|
|       920|       973|         3|    225652|       976|    225645|    225648|
|       943|       973|       326|    225655|    110584|    225648|    225974|
|       956|       973|       234|    225981|     57505|    225974|    226208|
|       891|       974|        91|    226215|      9043|    226208|    226299|
|       892|       974|       117|    226306|     14208|    226299|    226416|
|       930|       974|       478|    226423|    223518|    226416|    226894|
|       878|       976|        29|    226901|      1120|    226894|    226923|
|       919|       977|        68|    226930|      4500|    226923|    226991|
|       895|       978|       332|    226998|    115849|    226991|    227323|
|       964|       981|        68|    227330|      4568|    227323|    227391|
|       942|       982|        39|    227398|      1670|    227391|    227430|
|       965|       982|       404|    227437|    165290|    227430|    227834|
|       894|       985|       427|    227841|    187379|    227834|    228261|
|       931|       987|       326|    228268|    110910|    228261|    228587|
|       927|       988|       294|    228594|     86457|    228587|    228881|
|       905|       989|        63|    228888|      3832|    228881|    228944|
|       980|       989|       488|    228951|    232219|    228944|    229432|
|       936|       990|       249|    229439|     64788|    229432|    229681|
|       917|       991|        78|    229688|      6390|    229681|    229759|
|       958|       991|       420|    229766|    180588|    229759|    230179|
|       971|       992|       212|    230186|     47605|    230179|    230391|
|       899|       993|       186|    230398|     38456|    230391|    230577|
|       939|       996|       431|    230584|    190812|    230577|    231008|
|       924|       997|       268|    231015|     73862|    231008|    231276|
|       968|       997|       254|    231283|     67053|    231276|    231530|
|       926|       999|       487|    231537|    231243|    231530|    232017|
|       929|      1000|        37|    232024|      1592|    232017|    232054|
|       923|      1002|       485|    232061|    229783|    232054|    232539|
|       933|      1003|       279|    232546|     80422|    232539|    232818|
|       954|      1003|       428|    232825|    188663|    232818|    233246|
|       996|      1003|       409|    233253|    169368|    233246|    233655|
|       949|      1004|        45|    233662|      2059|    233655|    233700|
|       914|      1005|       305|    233707|     96356|    233700|    234005|
|       913|      1006|        26|    234012|      1071|    234005|    234031|
|       973|      1007|       149|    234038|     25042|    234031|    234180|
|       989|      1009|         9|    234187|      1020|    234180|    234189|
|       953|      1010|       184|    234196|     37528|    234189|    234373|
|       921|      1014|       324|    234380|    108305|    234373|    234697|
|       941|      1014|       134|    234704|     20893|    234697|    234831|
|       946|      1014|        25|    234838|      1045|    234831|    234856|
|       947|      1014|       253|    234863|     66291|    234856|    235109|
|       984|      1015|       225|    235116|     52886|    235109|    235334|
|       959|      1017|       250|    235341|     66038|    235334|    235584|
|       977|      1019|       189|    235591|     39770|    235584|    235773|
|       997|      1019|       371|    235780|    140932|    235773|    236144|
|       992|      1020|       223|    236151|     51540|    236144|    236367|
|       983|      1021|       227|    236374|     53793|    236367|    236594|
|       987|      1021|       457|    236601|    209480|    236594|    237051|
|       960|      1023|       169|    237058|     31133|    237051|    237220|
|       998|      1025|       423|    237227|    183120|    237220|    237643|
|       957|      1026|        87|    237650|      8147|    237643|    237730|
|       999|      1026|       117|    237737|     14325|    237730|    237847|
|       982|      1027|       246|    237854|     63547|    237847|    238093|
|       991|      1027|        86|    238100|      7886|    238093|    238179|
|       993|      1028|        29|    238186|      1149|    238179|    238208|
|       981|      1031|       305|    238215|     96661|    238208|    238513|
|       986|      1032|       180|    238520|     35887|    238513|    238693|
|       988|      1032|       371|    238700|    141303|    238693|    239064|
|       938|      1034|       360|    239071|    133586|    239064|    239424|
|       951|      1035|       346|    239431|    123674|    239424|    239770|
|       974|      1036|       378|    239777|    148056|    239770|    240148|
|       948|      1037|        71|    240155|      5270|    240148|    240219|
|       950|      1041|       184|    240226|     37712|    240219|    240403|
|       978|      1041|       125|    240410|     16999|    240403|    240528|
|       972|      1043|        82|    240535|      6956|    240528|    240610|
|       975|      1043|       222|    240617|     51094|    240610|    240832|
|       985|      1047|       275|    240839|     78483|    240832|    241107|
|       967|      1049|       117|    241114|     14442|    241107|    241224|
|       969|      1052|        20|    241231|      1091|    241224|    241244|
|       995|      1055|        53|    241251|      2850|    241244|    241297|
|       976|      1056|        58|    241304|      3460|    241297|    241355|
|      1000|      1057|       340|    241362|    119890|    241355|    241695|
|       970|      1058|       444|    241702|    199117|    241695|    242139|
|       966|      1064|        75|    242146|      6079|    242139|    242214|
|       979|      1069|       187|    242221|     39017|    242214|    242401|
|       994|      1079|       475|    242408|    221130|    242401|    242876|
|       990|      1086|       224|    242883|     52436|    242876|    243100|
