------------------------------------------------------------------------------
|      Name|   Arrival|     Burst|     Start|    Finish|   Waiting|TurnAround|
|       335|       343|       126|     73122|     73248|     72779|     72905|
|       297|       344|       128|     73248|     73376|     72904|     73032|
|       329|       345|       157|     73376|     73533|     73031|     73188|
|       330|       345|       432|     73533|     73965|     73188|     73620|
|       292|       348|        16|     73965|     73981|     73617|     73633|
|       309|       348|       341|     73981|     74322|     73633|     73974|
|       331|       350|       180|     74322|     74502|     73972|     74152|
|       256|       352|       340|     74502|     74842|     74150|     74490|
|       342|       354|       118|     74842|     74960|     74488|     74606|
|       285|       355|       131|     74960|     75091|     74605|     74736|
|       339|       355|       447|     75091|     75538|     74736|     75183|
|       283|       356|        61|     75538|     75599|     75182|     75243|
|       264|       357|        69|     75599|     75668|     75242|     75311|
|       290|       357|       448|     75668|     76116|     75311|     75759|
|       350|       357|       437|     76116|     76553|     75759|     76196|
|       270|       360|       410|     76553|     76963|     76193|     76603|
|       268|       363|        45|     76963|     77008|     76600|     76645|
|       313|       364|        55|     77008|     77063|     76644|     76699|
|       273|       366|       126|     77063|     77189|     76697|     76823|
|       333|       366|       317|     77189|     77506|     76823|     77140|
|       341|       366|       410|     77506|     77916|     77140|     77550|
|       305|       367|       260|     77916|     78176|     77549|     77809|
|       307|       369|       474|     78176|     78650|     77807|     78281|
|       296|       371|       499|     78650|     79149|     78279|     78778|
|       299|       372|       479|     79149|     79628|     78777|     79256|
|       320|       373|       359|     79628|     79987|     79255|     79614|
|       349|       374|       178|     79987|     80165|     79613|     79791|
|       361|       375|        51|     80165|     80216|     79790|     79841|
|       364|       375|       265|     80216|     80481|     79841|     80106|
|       295|       376|       449|     80481|     80930|     80105|     80554|
|       319|       376|       456|     80930|     81386|     80554|     81010|
|       303|       377|       122|     81386|     81508|     81009|     81131|
|       345|       377|       271|     81508|     81779|     81131|     81402|
|       352|       381|       390|     81779|     82169|     81398|     81788|
|       343|       382|       291|     82169|     82460|     81787|     82078|
|       334|       384|       141|     82460|     82601|     82076|     82217|
|       336|       384|        84|     82601|     82685|     82217|     82301|
|       311|       388|       301|     82685|     82986|     82297|     82598|
|       383|       388|        45|     82986|     83031|     82598|     82643|
|       308|       389|       120|     83031|     83151|     82642|     82762|
|       328|       389|       459|     83151|     83610|     82762|     83221|
|       310|       391|       373|     83610|     83983|     83219|     83592|
|       323|       391|       238|     83983|     84221|     83592|     83830|
|       367|       391|       285|     84221|     84506|     83830|     84115|
|       298|       394|       164|     84506|     84670|     84112|     84276|
|       338|       394|        20|     84670|     84690|     84276|     84296|
|       322|       398|        70|     84690|     84760|     84292|     84362|
|       372|       398|       101|     84760|     84861|     84362|     84463|
|       337|       399|        52|     84861|     84913|     84462|     84514|
|       378|       399|       174|     84913|     85087|     84514|     84688|
|       388|       399|        91|     85087|     85178|     84688|     84779|
|       392|       399|        81|     85178|     85259|     84779|     84860|
|       316|       400|       310|     85259|     85569|     84859|     85169|
|       369|       400|       403|     85569|     85972|     85169|     85572|
|       385|       400|       453|     85972|     86425|     85572|     86025|
|       306|       402|       306|     86425|     86731|     86023|     86329|
|       327|       402|       327|     86731|     87058|     86329|     86656|
|       340|       402|       115|     87058|     87173|     86656|     86771|
|       346|       402|       124|     87173|     87297|     86771|     86895|
|       353|       405|       488|     87297|     87785|     86892|     87380|
|       365|       405|       469|     87785|     88254|     87380|     87849|
|       371|       406|       242|     88254|     88496|     87848|     88090|
|       376|       407|       273|     88496|     88769|     88089|     88362|
|       314|       408|       170|     88769|     88939|     88361|     88531|
|       321|       410|       318|     88939|     89257|     88529|     88847|
|       348|       410|       296|     89257|     89553|     88847|     89143|
|       370|       411|        52|     89553|     89605|     89142|     89194|
|       344|       413|       231|     89605|     89836|     89192|     89423|
|       379|       414|       397|     89836|     90233|     89422|     89819|
|       404|       414|       107|     90233|     90340|     89819|     89926|
|       318|       416|       450|     90340|     90790|     89924|     90374|
|       324|       416|        15|     90790|     90805|     90374|     90389|
|       359|       416|       309|     90805|     91114|     90389|     90698|
|       363|       418|       347|     91114|     91461|     90696|     91043|
|       402|       419|       298|     91461|     91759|     91042|     91340|
|       351|       420|       233|     91759|     91992|     91339|     91572|
|       326|       422|       495|     91992|     92487|     91570|     92065|
|       362|       422|       208|     92487|     92695|     92065|     92273|
|       360|       423|       380|     92695|     93075|     92272|     92652|
|       415|       423|        22|     93075|     93097|     92652|     92674|
|       354|       424|       126|     93097|     93223|     92673|     92799|
|       332|       425|       336|     93223|     93559|     92798|     93134|
|       373|       427|       166|     93559|     93725|     93132|     93298|
|       410|       427|       286|     93725|     94011|     93298|     93584|
|       355|       428|       298|     94011|     94309|     93583|     93881|
|       403|       428|       261|     94309|     94570|     93881|     94142|
|       413|       432|       421|     94570|     94991|     94138|     94559|
|       398|       433|        90|     94991|     95081|     94558|     94648|
|       347|       434|       219|     95081|     95300|     94647|     94866|
|       382|       436|       173|     95300|     95473|     94864|     95037|
|       411|       437|        25|     95473|     95498|     95036|     95061|
|       432|       438|        31|     95498|     95529|     95060|     95091|
|       400|       439|        83|     95529|     95612|     95090|     95173|
|       401|       439|       347|     95612|     95959|     95173|     95520|
|       425|       441|       248|     95959|     96207|     95518|     95766|
|       435|       441|       213|     96207|     96420|     95766|     95979|
|       399|       443|       389|     96420|     96809|     95977|     96366|
|       357|       444|       345|     96809|     97154|     96365|     96710|
|       356|       445|       329|     97154|     97483|     96709|     97038|
|       366|       445|       320|     97483|     97803|     97038|     97358|
|       387|       445|        11|     97803|     97814|     97358|     97369|
|       358|       447|        94|     97814|     97908|     97367|     97461|
|       420|       447|       281|     97908|     98189|     97461|     97742|
|       394|       449|       111|     98189|     98300|     97740|     97851|
|       409|       450|       153|     98300|     98453|     97850|     98003|
|       440|       450|       205|     98453|     98658|     98003|     98208|
|       397|       453|       220|     98658|     98878|     98205|     98425|
|       442|       453|       377|     98878|     99255|     98425|     98802|
|       396|       454|       250|     99255|     99505|     98801|     99051|
|       429|       454|       494|     99505|     99999|     99051|     99545|
|       389|       455|       334|     99999|    100333|     99544|     99878|
|       374|       456|       208|    100333|    100541|     99877|    100085|
|       368|       457|       210|    100541|    100751|    100084|    100294|
|       406|       459|       127|    100751|    100878|    100292|    100419|
|       375|       460|       283|    100878|    101161|    100418|    100701|
|       380|       463|       479|    101161|    101640|    100698|    101177|
|       377|       464|       365|    101640|    102005|    101176|    101541|
|       422|       464|       208|    102005|    102213|    101541|    101749|
|       456|       464|       453|    102213|    102666|    101749|    102202|
|       381|       465|       114|    102666|    102780|    102201|    102315|
|       433|       465|       129|    102780|    102909|    102315|    102444|
|       438|       465|       132|    102909|    103041|    102444|    102576|
|       450|       465|       305|    103041|    103346|    102576|    102881|
|       395|       467|       374|    103346|    103720|    102879|    103253|
|       466|       468|       200|    103720|    103920|    103252|    103452|
|       384|       471|       417|    103920|    104337|    103449|    103866|
|       471|       471|       292|    104337|    104629|    103866|    104158|
|       405|       475|       177|    104629|    104806|    104154|    104331|
|       449|       476|        19|    104806|    104825|    104330|    104349|
|       416|       479|       147|    104825|    104972|    104346|    104493|
|       408|       481|       378|    104972|    105350|    104491|    104869|
|       445|       481|       105|    105350|    105455|    104869|    104974|
|       386|       482|        16|    105455|    105471|    104973|    104989|
|       391|       484|       146|    105471|    105617|    104987|    105133|
|       426|       485|       434|    105617|    106051|    105132|    105566|
|       454|       485|       124|    106051|    106175|    105566|    105690|
|       390|       486|        51|    106175|    106226|    105689|    105740|
|       412|       487|        87|    106226|    106313|    105739|    105826|
|       431|       487|       360|    106313|    106673|    105826|    106186|
|       393|       488|        42|    106673|    106715|    106185|    106227|
|       418|       488|       388|    106715|    107103|    106227|    106615|
|       423|       488|       336|    107103|    107439|    106615|    106951|
|       458|       488|       265|    107439|    107704|    106951|    107216|
|       424|       489|        84|    107704|    107788|    107215|    107299|
|       430|       489|       326|    107788|    108114|    107299|    107625|
|       480|       489|       351|    108114|    108465|    107625|    107976|
|       482|       489|       362|    108465|    108827|    107976|    108338|
|       483|       490|        54|    108827|    108881|    108337|    108391|
|       414|       491|        12|    108881|    108893|    108390|    108402|
|       421|       491|       276|    108893|    109169|    108402|    108678|
|       493|       492|       233|    109169|    109402|    108677|    108910|
|       407|       494|        14|    109402|    109416|    108908|    108922|
|       452|       494|        28|    109416|    109444|    108922|    108950|
|       486|       495|       254|    109444|    109698|    108949|    109203|
|       441|       497|       421|    109698|    110119|    109201|    109622|
|       453|       499|       400|    110119|    110519|    109620|    110020|
|       464|       501|       109|    110519|    110628|    110018|    110127|
|       427|       502|       203|    110628|    110831|    110126|    110329|
|       417|       503|       121|    110831|    110952|    110328|    110449|
|       461|       504|       101|    110952|    111053|    110448|    110549|
|       484|       505|       210|    111053|    111263|    110548|    110758|
|       492|       506|       132|    111263|    111395|    110757|    110889|
|       428|       507|       144|    111395|    111539|    110888|    111032|
|       434|       508|       410|    111539|    111949|    111031|    111441|
|       436|       508|       414|    111949|    112363|    111441|    111855|
|       437|       509|       175|    112363|    112538|    111854|    112029|
|       439|       509|        88|    112538|    112626|    112029|    112117|
|       478|       510|       366|    112626|    112992|    112116|    112482|
|       490|       513|       419|    112992|    113411|    112479|    112898|
|       419|       514|       326|    113411|    113737|    112897|    113223|
|       444|       514|       380|    113737|    114117|    113223|    113603|
|       447|       514|       491|    114117|    114608|    113603|    114094|
|       473|       515|         7|    114608|    114615|    114093|    114100|
|       495|       515|       419|    114615|    115034|    114100|    114519|
|       470|       518|       398|    115034|    115432|    114516|    114914|
|       479|       518|       394|    115432|    115826|    114914|    115308|
|       508|       521|       110|    115826|    115936|    115305|    115415|
